Artist,Track,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo
Bali Bandits,1GcKPo3HglflWJSV683pHx,KABOOM,0.0206,0.708,0.979,0.338,5,0.304,-2.012,0.0725,127.929
Bali Bandits,1GcKPo3HglflWJSV683pHx,Starving - Bali Bandits Remix,0.0377,0.605,0.896,6.61e-06,4,0.351,-2.407,0.131,127.919
Bali Bandits,1GcKPo3HglflWJSV683pHx,Don't Talk,0.00148,0.531,0.944,0.0393,1,0.158,-3.094,0.387,192.028
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,Reaction,0.00212,0.749,0.922,0.223,5,0.0715,-3.968,0.0624,127.993
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,One More Day - Nicky Romero Remix,0.106,0.478,0.655,5.54e-06,2,0.123,-4.201,0.0445,124.756
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,One More Day,0.382,0.655,0.737,0,2,0.417,-4.809,0.0355,81.026
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,When You're Gone,0.025,0.587,0.958,0.0193,3,0.285,-4.897,0.044,127.97
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,Paris - Jewelz & Sparks Remix,0.0837,0.435,0.912,0,2,0.181,-4.352,0.344,124.504
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,All I See Is You - DJ Afrojack Edit,0.00387,0.609,0.903,0.000296,8,0.22,-3.797,0.0537,128.016
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,Into The Blue (feat. Pearl Andersson),0.328,0.71,0.891,0.00362,4,0.325,-5.281,0.0411,110.01
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,Safari,0.0163,0.631,0.928,0.738,2,0.217,-3.997,0.0822,127.973
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,One More Day - Nicky Romero Extended Remix,0.102,0.492,0.789,0.000229,2,0.0994,-4.897,0.0587,126.003
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,Reaction (Mix Cut),0.000188,0.637,0.955,0.855,1,0.26,-3.349,0.0451,128.411
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Everytime We Touch - Hardwell & Maurice West Remix,0.00237,0.554,0.848,0,5,0.185,-4.075,0.0745,144.996
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Festival of Lights,0.123,0.56,0.947,0.0467,2,0.327,-3.098,0.131,128.011
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Rhythm Of The Night,0.00264,0.507,0.861,0.00101,3,0.643,-3.302,0.0938,127.964
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Seven Seas,0.0199,0.472,0.859,0.00736,2,0.141,-5.841,0.0817,129.931
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Harder - Maurice West Remix,0.0194,0.373,0.843,0,5,0.0423,-4.766,0.106,128.134
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Lie To Me (feat. Ina Wroldsen) - Maurice West Remix,0.0187,0.468,0.884,0.192,11,0.333,-2.393,0.149,127.502
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Robots In Love,0.203,0.656,0.872,0.107,9,0.163,-4.175,0.0399,128.001
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Voices In My Head,0.0192,0.617,0.859,0.000233,5,0.159,-2.807,0.0541,127.911
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Love & Money,0.00634,0.543,0.712,0.0842,5,0.294,-7.711,0.0762,127.982
Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Disco Weapon,0.00114,0.529,0.966,0.442,6,0.38,-5.587,0.153,128.051
Marnik,6S3KljEiIOWoLMUyZrkQUc,Bella Ciao,0.00328,0.481,0.944,0.00142,4,0.297,-2.618,0.0426,144.803
Marnik,6S3KljEiIOWoLMUyZrkQUc,Children Of A Miracle,0.169,0.53,0.812,0,6,0.141,-3.021,0.0472,144.809
Marnik,6S3KljEiIOWoLMUyZrkQUc,Burn,0.0434,0.579,0.805,0,6,0.1,-5.923,0.338,105.013
Marnik,6S3KljEiIOWoLMUyZrkQUc,SHIVA (Sunburn 2017 Anthem) [feat. The Golden Army],0.00495,0.511,0.971,0.0147,3,0.171,-2.956,0.236,140.048
Marnik,6S3KljEiIOWoLMUyZrkQUc,Bazaar (Official Sunburn Goa 2015 Anthem),0.125,0.582,0.979,0.00152,11,0.339,-2.492,0.0714,128.01
Marnik,6S3KljEiIOWoLMUyZrkQUc,Hymn (Till My Kingdom Comes),0.0173,0.702,0.949,0.000303,5,0.534,-4.502,0.0518,138.024
Marnik,6S3KljEiIOWoLMUyZrkQUc,Mandala (feat. Mitika) - Official Sunburn 2016 Anthem Extended,0.00407,0.52,0.958,0.169,4,0.164,-2.671,0.474,127.907
Marnik,6S3KljEiIOWoLMUyZrkQUc,Supernova (Interstellar) - Radio Edit,0.000969,0.607,0.959,0.000274,1,0.735,-3.658,0.0695,130.026
Marnik,6S3KljEiIOWoLMUyZrkQUc,Burn - Ryan Riback Remix,0.02,0.612,0.691,0,6,0.201,-5.621,0.0579,113.035
Marnik,6S3KljEiIOWoLMUyZrkQUc,Heart Starts to Beat,0.00677,0.373,0.902,0.0242,5,0.206,-3.473,0.0617,129.985
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Flamenco (feat. Rage),0.0003,0.605,0.844,0.578,8,0.109,-4.028,0.0461,133.005
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Champagne,0.0876,0.741,0.876,0,7,0.109,-3.075,0.0763,95.985
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Follow Me,0.0714,0.652,0.838,0,1,0.0715,-5.25,0.0971,103.028
JETFIRE,1flYnVP7znbiEcL0ELwwTt,VEGAS,0.00448,0.545,0.989,0.512,9,0.188,-3.532,0.092,129.871
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Guest List - Original Mix,0.00107,0.72,0.976,0.0884,4,0.277,-2.135,0.0772,128.004
JETFIRE,1flYnVP7znbiEcL0ELwwTt,I Feel (feat. Karmatek),0.00274,0.402,0.868,0.0721,1,0.0339,-3.624,0.0777,127.916
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Living On The Edge,0.000151,0.558,0.933,0.508,2,0.109,-2.331,0.0375,128.005
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Guestlist,0.00137,0.697,0.935,0.0592,6,0.236,-7.464,0.0836,128.192
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Guest List - Radio Edit,0.00293,0.703,0.983,0.0451,9,0.224,-2.527,0.114,128.012
JETFIRE,1flYnVP7znbiEcL0ELwwTt,Brazil - Radio Edit,0.00147,0.569,0.994,0.376,8,0.17,-1.119,0.184,128.002
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Charge Me Up,0.000327,0.491,0.907,0.000512,1,0.0773,-3.444,0.0359,150.055
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Freedom,0.00198,0.547,0.906,0.085,2,0.329,-5.245,0.0523,148.063
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Stranger,0.0389,0.53,0.486,0.855,5,0.0786,-8.886,0.0301,89.99
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Make Me Believe,0.0903,0.651,0.799,0.0192,10,0.11,-5.548,0.0397,160.097
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Restore,0.00975,0.551,0.84,0.0183,7,0.208,-4.323,0.0347,150.049
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Run Away,0.00761,0.264,0.81,0,2,0.228,-2.364,0.0467,150.246
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Desperation,0.423,0.469,0.542,0.706,8,0.109,-9.325,0.082,163.118
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Back to Reality,0.0163,0.618,0.89,0.0368,0,0.0984,-3.42,0.116,154.124
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,I Choose You,0.0109,0.516,0.728,0.792,7,0.14,-5.871,0.0323,75.017
Julian Calor,2y8eOaQNjiIuITkz6zGfgL,Rain,0.00398,0.273,0.153,0.781,1,0.173,-16.042,0.0361,150.076
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Hold Me Down (feat. Sophia Ayana & Richie Loop),0.00403,0.654,0.882,0,10,0.558,-4.718,0.0918,99.998
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Badam,0.0102,0.71,0.948,0.00039,2,0.0239,-1.595,0.0477,103.142
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,This Is What You Came For - R3hab vs Henry Fong Remix,0.00216,0.706,0.853,0.00351,9,0.0857,-4.796,0.0608,128.017
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Rock Ya Hips (feat. IamStylezMusic & Keno) - LH4L Remix,0.00545,0.752,0.945,0.000822,9,0.118,-2.31,0.0739,130.001
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,POM POM (feat. Richie Loop),0.00571,0.768,0.933,0.000427,1,0.0654,-2.203,0.0603,128.036
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,A Different Way - Henry Fong Remix,0.0498,0.663,0.955,0.126,1,0.0915,-1.539,0.0525,100.023
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Warpaint (feat. NIKI) - Henry Fong Remix,0.000879,0.574,0.916,0.00229,3,0.336,-3.716,0.0307,156.037
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Boombox (feat. KARRA & Bugle),0.111,0.557,0.887,0,6,0.401,-3.128,0.0677,150.08
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Encore - Radio Edit,0.000232,0.599,0.972,0.255,5,0.166,-4.67,0.103,127.994
Henry Fong,3nALc9PyUfe6CO3EY9bNhH,Bubblin Anthem,0.0296,0.72,0.953,0.234,1,0.0492,-2.257,0.0583,127.99
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Ragga,0.0164,0.764,0.995,0.0567,7,0.583,-3.225,0.0868,126.046
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Wave Your Hands,0.00115,0.692,0.968,0.763,1,0.0732,-3.606,0.0459,127.956
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Flute - Clean Radio Mix,0.0005,0.368,0.9,0.058,1,0.0524,-6.614,0.0528,128.209
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,No More,0.000954,0.523,0.935,0.383,5,0.355,-3.825,0.0386,127.944
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Flute,0.000187,0.622,0.952,0.33,1,0.0431,-5.306,0.0477,128.008
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,8Fifty - Mix Cut,0.0243,0.638,0.984,0.000987,7,0.101,-2.243,0.0697,127.97
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Like That,0.0199,0.675,0.968,0.253,5,0.345,-2.74,0.0405,125.992
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Black,0.0903,0.691,0.963,0.0672,9,0.0426,-3.279,0.156,128.018
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,The Worker,0.000899,0.79,0.918,0.92,2,0.113,-4.268,0.0394,125.005
Thomas Newson,66MrdPDHTjnnMOTBmC81q5,Saxo,5.64e-05,0.668,0.934,0.781,7,0.203,-4.257,0.0403,128.03
Arston,2bEpVkue70dmlcE7obIGW2,Beautiful Asian - Alexander Popov Remix,0.000787,0.528,0.838,0.000263,0,0.207,-4.866,0.0423,127.973
Arston,2bEpVkue70dmlcE7obIGW2,At The End Of The Night,0.025,0.501,0.827,0,3,0.173,-3.418,0.0502,127.98
Arston,2bEpVkue70dmlcE7obIGW2,How You Love Me - Arston Remix,0.0252,0.556,0.958,0.000203,10,0.0617,-2.863,0.0797,127.995
Arston,2bEpVkue70dmlcE7obIGW2,Never Let You Go,0.00644,0.582,0.892,3.62e-06,4,0.0672,-2.731,0.0395,140.077
Arston,2bEpVkue70dmlcE7obIGW2,Messed Up,0.108,0.605,0.885,3.36e-05,6,0.2,-1.907,0.0555,95.036
Arston,2bEpVkue70dmlcE7obIGW2,At The End Of The Night - Jayceeoh Remix,0.0245,0.465,0.82,1.78e-06,3,0.0436,-4.419,0.0353,140.008
Arston,2bEpVkue70dmlcE7obIGW2,Circle Track,0.0131,0.501,0.708,0,2,0.0884,-4.64,0.04,127.969
Arston,2bEpVkue70dmlcE7obIGW2,Symphony,0.00148,0.545,0.774,0.933,0,0.559,-3.689,0.044,128.026
Arston,2bEpVkue70dmlcE7obIGW2,Takeover - Radio Edit,0.00148,0.491,0.99,0.324,11,0.104,-2.501,0.157,127.99
Arston,2bEpVkue70dmlcE7obIGW2,On And On,0.00086,0.49,0.876,0.00491,1,0.142,-3.818,0.0425,128.065
Maddix,0RMeG9M8QFzss9bAbq99KA,Bella Ciao,0.00214,0.616,0.892,0.000186,4,0.227,-4.688,0.0462,129.991
Maddix,0RMeG9M8QFzss9bAbq99KA,The Prophecy,0.000841,0.273,0.896,0.357,1,0.305,-4.705,0.0913,137.992
Maddix,0RMeG9M8QFzss9bAbq99KA,Soldier,0.0056,0.627,0.89,1.7e-06,10,0.323,-3.303,0.245,150.13
Maddix,0RMeG9M8QFzss9bAbq99KA,Keep It Jackin,0.00989,0.597,0.948,0.526,1,0.3,-4.104,0.0664,130.008
Maddix,0RMeG9M8QFzss9bAbq99KA,Smash This Beat (Mix Cut),0.00285,0.654,0.892,0.305,6,0.294,-4.84,0.0435,128.019
Maddix,0RMeG9M8QFzss9bAbq99KA,Lose Control,0.000346,0.525,0.935,0.544,2,0.401,-5.44,0.0831,133.971
Maddix,0RMeG9M8QFzss9bAbq99KA,Trabanca,0.0238,0.639,0.914,0.00108,6,0.542,-5.686,0.0609,130.031
Maddix,0RMeG9M8QFzss9bAbq99KA,Unstoppable,0.00224,0.783,0.947,0.00278,1,0.844,-2.847,0.216,127.994
Maddix,0RMeG9M8QFzss9bAbq99KA,Mantra,0.00295,0.509,0.98,0.924,1,0.154,-4.826,0.433,130.036
Maddix,0RMeG9M8QFzss9bAbq99KA,Fauda,0.0247,0.598,0.916,3.63e-06,5,0.298,-5.726,0.0571,127.957
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Attack (Are You With Me),0.00569,0.71,0.979,6.43e-05,0,0.231,-3.694,0.205,126.007
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Still The One,0.228,0.558,0.852,0,2,0.153,-4.318,0.0331,128.066
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,2 White Lies,0.239,0.486,0.865,1.95e-05,8,0.0743,-5.89,0.0798,105.014
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Break The House Down - Hardwell Edit,0.0247,0.702,0.949,0.907,4,0.144,-1.924,0.0554,128.02
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Once Upon a Time,0.0512,0.489,0.898,0,9,0.341,-3.466,0.0683,129.156
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,All the Way Down,0.0533,0.579,0.868,0,8,0.353,-3.324,0.0388,128.035
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Still The One (Mix Cut),0.0239,0.619,0.893,0,2,0.115,-4.121,0.0498,128.016
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Life Is Calling - Wasted Penguinz Remix,0.133,0.547,0.866,6.04e-05,10,0.0775,-3.71,0.0544,150.034
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Once Upon A Time - Mix Cut,0.0273,0.528,0.904,0,9,0.0828,-4.108,0.0773,129.067
Kill The Buzz,0QZSzSj4BDYFARD2hZ7oNI,Galaxies,0.00418,0.609,0.893,0.00329,8,0.0764,-5.432,0.0426,127.982
JAGGS,2BI99ePdKr63LhdIXPaF4w,Get Up,0.0862,0.769,0.928,0.337,10,0.163,-1.452,0.279,127.945
JAGGS,2BI99ePdKr63LhdIXPaF4w,Al Capone,0.037,0.861,0.959,0.597,7,0.073,-2.797,0.16,126.996
JAGGS,2BI99ePdKr63LhdIXPaF4w,Gravity,0.00261,0.595,0.945,0.318,11,0.15,-3.328,0.15,128.015
JAGGS,2BI99ePdKr63LhdIXPaF4w,Bassface (Mix Cut) - Original Mix,0.00066,0.6,0.966,0.12,7,0.126,-3.136,0.186,127.944
JAGGS,2BI99ePdKr63LhdIXPaF4w,Bassface Apollo [Mix Cut] - Hardwell Mashup,0.00293,0.601,0.933,0.0158,0,0.413,-7.25,0.308,127.98
JAGGS,2BI99ePdKr63LhdIXPaF4w,BleepDiFreak [Mix Cut] - VIP Edit,0.0575,0.604,0.993,0.731,0,0.249,-0.781,0.0708,128.004
JAGGS,2BI99ePdKr63LhdIXPaF4w,Feels Good,0.0336,0.706,0.876,0.0337,7,0.325,-5.709,0.0426,128.009
JAGGS,2BI99ePdKr63LhdIXPaF4w,TING!,0.0373,0.658,0.974,0.319,9,0.231,-3.206,0.0898,140.012
JAGGS,2BI99ePdKr63LhdIXPaF4w,BLEEPDIFREAK - Original Mix,0.0239,0.749,0.91,0.0854,5,0.132,-3.826,0.0808,127.989
JAGGS,2BI99ePdKr63LhdIXPaF4w,Doinky,0.003,0.678,0.965,0.0188,1,0.109,-3.797,0.103,130.067
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Volta,7.28e-05,0.565,0.953,0.798,1,0.308,-4.533,0.0486,127.915
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,No Access (Mix Cut),0.00206,0.63,0.953,0.383,0,0.483,-3.466,0.0785,128.453
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Blackbird,0.000359,0.433,0.962,0.282,2,0.371,-3.712,0.0877,128.033
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,No Access,0.00092,0.685,0.963,0.28,11,0.195,-2.98,0.0982,127.962
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Serpent,0.000428,0.564,0.945,0.634,1,0.569,-5.438,0.0353,129.942
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Nighthawk,0.00857,0.747,0.892,0.753,7,0.259,-5.829,0.149,127.994
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Colossus [Mix Cut] - Original Mix,0.00534,0.592,0.796,0.815,9,0.125,-8.113,0.0724,128.685
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Kingwood - Original Mix,0.000842,0.806,0.816,0.784,7,0.135,-6.051,0.168,127.998
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Colossus - Original Mix,0.00293,0.717,0.898,0.835,9,0.385,-4.786,0.0695,130.018
Row Rocka,5YMINfPpPt7kl0fCfBYzK2,Blackbird (Mix Cut),0.000301,0.623,0.953,0.797,11,0.147,-4.431,0.0561,127.94
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Deep Inside,0.0951,0.672,0.918,0.693,10,0.249,-2.626,0.048,125.028
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,A Little More (feat. Sansa),0.00772,0.425,0.742,0.00077,11,0.112,-5.098,0.0386,127.978
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Raven,0.00338,0.569,0.896,0.958,1,0.0633,-3.114,0.0489,128.083
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Never Be Enough,0.0746,0.637,0.807,0.00343,9,0.14,-4.004,0.0411,139.988
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Honors - Radio Mix,0.00367,0.514,0.871,0.000966,11,0.271,-2.696,0.0412,128.105
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Ain't You,0.27,0.565,0.834,0.00592,8,0.108,-2.74,0.03,159.988
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Bricks,0.155,0.818,0.916,0.165,11,0.121,-3.089,0.0757,125.987
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Catch Me If You Can,0.107,0.626,0.882,8.99e-05,1,0.365,-4.153,0.0546,124.897
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Never Let You Go,0.0222,0.54,0.878,0.00058,10,0.111,-2.274,0.0394,128.015
John Dahlbäck,15xvsJMf8phaNa1LYvL9Qv,Back To Me,0.089,0.694,0.828,6.99e-05,9,0.0909,-4.497,0.0874,126.07
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Arcade Mammoth,0.00714,0.552,0.968,0.853,3,0.356,-4.173,0.0813,127.964
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Hold On (feat. Cheat Codes) - Radio Edit,0.194,0.611,0.785,0,5,0.0956,-5.721,0.0707,125.03
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Save Tonight (feat. Solamay),0.292,0.631,0.74,0,10,0.244,-6.206,0.112,121.962
Moguai,4xgFgBZ7CRtgtHcziClOwQ,The Greatest Speech (feat. The Great Dictator),0.0156,0.563,0.838,3.19e-06,5,0.0624,-5.367,0.141,121.951
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Mammoth - Coone Remix,0.28,0.493,0.944,0.888,6,0.042,-5.079,0.0422,74.978
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Say A Little Prayer,0.103,0.377,0.873,0.00018,6,0.196,-5.496,0.0443,121.953
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Sometimes,0.00113,0.702,0.922,0.893,8,0.05,-4.1,0.0592,123.023
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Lee,0.0325,0.724,0.904,0.000356,9,0.103,-3.312,0.0368,125.013
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Body Talk - Mammoth,0.00263,0.561,0.922,1.87e-05,7,0.506,-4.748,0.295,127.999
Moguai,4xgFgBZ7CRtgtHcziClOwQ,Portland - Radio Edit,0.0924,0.644,0.521,0.000163,11,0.105,-7.52,0.209,124.156
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Here We Go,1.9e-05,0.61,0.968,0.874,0,0.0719,-3.679,0.0482,128.011
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Heroes (we could be) - Hard Rock Sofa & Skidka Remix,0.00188,0.561,0.965,0.196,5,0.157,-3.083,0.0448,125.995
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Here We Go / Quasar - Hybrid Remix,5.09e-05,0.544,0.975,0.69,7,0.382,-6.254,0.0532,127.988
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Get Down,0.0128,0.619,0.953,0.093,1,0.0676,-3.415,0.0552,128.011
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Rasputin,0.167,0.637,0.961,0.844,0,0.0732,-3.82,0.0458,128.024
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Quasar,0.000126,0.691,0.766,0.694,11,0.127,-3.3,0.0607,127.987
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Stop In My Mind,0.00204,0.616,0.979,0.147,0,0.0768,-2.244,0.0636,128.011
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Blow Up - Thomas Gold vs Axwell Remix,0.00474,0.84,0.938,0.356,7,0.0412,-5.829,0.0963,128.008
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Moloko,0.023,0.454,0.985,0.864,0,0.518,-2.089,0.126,128.078
Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,Let Me Hear You Scream,0.00081,0.552,0.984,0.669,6,0.507,-1.79,0.0439,127.958
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Show Me Love,0.484,0.635,0.882,1.11e-05,5,0.107,-4.654,0.0605,129.951
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Holiday,0.0614,0.553,0.921,0,0,0.047,-1.898,0.0465,117.992
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Milkshake (Better Than Yours),0.00265,0.7,0.918,0.00295,11,0.209,-3.376,0.061,124.018
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Ignite - Laidback Luke Remix,0.000673,0.667,0.907,0.696,7,0.106,-2.981,0.0574,127.998
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,It Was Me - Radio Edit,0.025,0.678,0.955,0.0695,7,0.648,-4.558,0.0671,126.009
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Jackie Chan - Laidback Luke Remix,0.0674,0.685,0.912,0.000122,6,0.135,-2.913,0.0381,128.026
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,S.A.X. - Original Mix,0.0043,0.676,0.992,0.816,8,0.0798,-3.596,0.0699,127.998
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,It's Time (feat. Bruce Buffer),0.00883,0.546,0.975,0.0133,5,0.0895,-2.78,0.122,150.013
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Turbulence - Radio Edit,0.00629,0.693,0.945,0.263,2,0.117,-1.728,0.082,130.018
Laidback Luke,53cQZtWDwDJwVCNZlfJ6Qk,Fcukin Beats,0.00129,0.758,0.946,0.0664,11,0.0784,-4.263,0.059,126.016
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Here With You,0.00364,0.607,0.788,0.174,3,0.0866,-3.646,0.0363,127.95
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Hanabi,0.0174,0.677,0.785,0.00362,0,0.171,-4.071,0.0599,127.975
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Make up Your Mind,0.000816,0.688,0.887,0.778,7,0.276,-3.68,0.158,126.029
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Only for Your Love - Corey James & Camarda Remix,0.00652,0.424,0.927,0.0294,11,0.39,-6.379,0.0999,125.039
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,This Is Our Time,0.0758,0.675,0.765,2.93e-06,9,0.066,-5.16,0.156,124.967
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Guns Down,0.0265,0.525,0.82,7.37e-05,2,0.27,-5.653,0.111,127.968
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Cracked Wall,0.0573,0.552,0.912,0,5,0.131,-3.711,0.146,128.012
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Final Call - Radio Edit,0.0657,0.665,0.836,0,4,0.101,-3.144,0.104,127.921
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Want It Back (Origami) (Mix Cut) - Extended Mix,0.00346,0.725,0.811,0.0148,7,0.161,-8.486,0.0574,128.004
Florian Picasso,4GWqzTTt2uA9Ms6HfUhWUn,Want It Back - Origami,0.0236,0.652,0.879,3.67e-06,7,0.0893,-3.722,0.0588,128.052
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Moneymaker,0.0828,0.713,0.929,0.0127,2,0.436,-3.764,0.205,125.99
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Step Up,0.00121,0.608,0.953,0.82,1,0.326,-3.289,0.0388,127.997
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Close To You,0.332,0.383,0.666,0,2,0.296,-6.784,0.0683,123.363
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Middlefingers,0.211,0.675,0.837,0,8,0.152,-2.905,0.0456,141.986
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Rise (Like a Thousand Suns),0.00437,0.568,0.942,0.0369,4,0.382,-3.085,0.0651,127.993
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Never Look Back,0.00497,0.565,0.861,0,9,0.174,-3.562,0.0535,128.119
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Move On Me,0.0235,0.714,0.851,0.00697,6,0.1,-3.387,0.121,128.004
Tom & Jame,6ZXRsQeAoGPspf8tNeEtPo,Ready,0.000405,0.586,0.952,0.0396,7,0.0572,-2.982,0.0603,128.051
